电影,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长,又名,IMDb链接
罪途3之正义规则,马小刚,海分形,韩朴俊/朱颜曼滋/何索/李心敏/韩秋池/尹航/刘鹏/红花/荆民强/穆梦娇,剧情/悬疑/犯罪,中国大陆,汉语普通话,2018-05-18(中国大陆),61分钟,罪途3/罪途III之正义规则/罪途之正义规则,
爸，我一定行的,蓝鸿春,郑润奇/蓝鸿春,郑润奇/郑鹏生/张咏娴/李树浩/林俊鑫/陈锦标/周素琴/郑辉松/张翼就/陈昱曦/苏细珍,剧情/喜剧/家庭,中国大陆,潮汕方言/汉语普通话,2018-08-24(中国大陆),100分钟,ProudofMe,tt8901722
淡蓝琥珀,周劼,周劼/赵晓秋,王真儿/吕聿来/耿乐/张瑶/王彩平,剧情/悬疑,中国大陆,汉语普通话/重庆方言,2018-12-17(中国大陆)/2018-06-20(上海电影节),96分钟,BlueAmber,tt8384298
龙之战,高峰,邢原平/陈文贵,刘佩琦/曹云金/罗昱焜/李子雄,动作/历史/战争,中国大陆,汉语普通话/法语,2017-08-04(中国大陆),112分钟,TheWarofLoong,tt7345928
罪途2之救赎代价,马小刚,海分形,韩朴俊/朱颜曼滋/何索/李心敏/韩秋池/尹航/刘鹏/荆民强/红花/穆梦娇/吴雨珏,剧情/悬疑/犯罪,中国大陆,汉语普通话,2018-05-15(中国大陆),63分钟,罪途2/罪途II之救赎代价/罪途之救赎代价,
星游记之风暴法米拉,胡一泊,刘磊,陶典/小连杀/山新/宝木中阳/边江/图特哈蒙/曹云图/笑谈/杨天翔/郭盛/阎萌萌/幽舞越山/佟心竹/皇贞季/藤新/邢凯新/张圣/姜广涛,动作/动画/奇幻/冒险,中国大陆,汉语普通话,2017-08-11(中国大陆),69分钟,星游记网络大电影/星游记2/星游记重置版,
黑白迷宫,阚家伟,王晶,任达华/陈小春/伍允龙/邱意浓/张兆辉/林雪/李子雄/桂晶晶,剧情/动作/犯罪,中国大陆/香港,汉语普通话,2017-09-01(中国大陆),103分钟,ColoroftheGame,tt7240562
十八洞村,苗月,,王学圻/白威/陈西贝/陈瑾/墨阳,剧情,中国大陆,汉语普通话,2017-10-13(中国大陆),124分钟,HoldYourHands,
古剑奇谭之流月昭明,雷尼·哈林,谭广源/黄慧惠,王力宏/宋茜/高以翔/高圣远/吴千语/张智霖/柳岩/李媛/伍嘉成/那威/纪焕博,动作/奇幻/古装,中国大陆,汉语普通话,2018-10-01(中国大陆),105分钟,古剑奇谭电影版/LegendoftheAncientSword,tt5806792
黄飞鸿之南北英雄,林珍钊,牛新瑶/高煜浩/杨宁/李震霄,赵文卓/唐文龙/韦娜/李璐兵/陈辰/李炳渊/魏小欢/许政国,动作/武侠,中国大陆,汉语普通话,2018-05-18(中国大陆),104分钟,黄飞鸿之生化人/TheUnityOfHeroes,tt8787116
非同凡响,欧文杰,欧文杰/章彥琦/钟翠怡,余香凝/岑珈其/叶童/谷祖琳/张国强/廖子妤/欧锦棠/钟景辉/张蔓姿/陈丽云/郭伟亮/蒋祖曼/傅月美/梁健平/林嘉华/刘玉翠/陈桂芬/岑乐怡/陈曾宁/游学修/易健儿/谢珈朗/徐浩昌/何故,剧情,香港,粤语,2018-10-11(香港),99分钟,Distinction,tt9129808
奇葩朵朵,李欣/李洋,,张若昀/马思纯/李现/刘敏涛/姜超/李霄云/陈芋米/安笑歌/吴宥萱,喜剧/爱情,中国大陆,汉语普通话,2018-04-04(中国大陆),98分钟,简单爱/Nuts/ScienceandSensibility,
一江春水向东流,蔡楚生/郑君里,蔡楚生/郑君里,白杨/陶金/舒绣文/上官云珠/吴茵,剧情,中国,汉语普通话,1947(中国大陆)/2017-10-27(中国大陆重映),192分钟,TheSpringRiverFlowsEast,tt0040009
天方异谈,周浩晖,周浩晖/傅逸聪/香无/杜文学,葛布/刘浩/王初伊/黄垲翔,剧情/悬疑/奇幻,中国大陆,汉语普通话,2018-11-23(中国大陆),94分钟,,
荒城纪,徐啸力,闻燕/莫争/徐加欣,李畅/郝星棋/斯琴高娃/褚栓忠/王建国/阎青妤/高军/韩三明,剧情/喜剧,中国大陆,汉语普通话,2018-05-18(中国大陆)/2017-12-18(澳门电影节),104分钟,TheLostLand,tt8291232
独家记忆番外之相信爱,刘畅,卓越泡沫/陈希/陈潇骁,孙嘉灵/李九霄/张超/李婷婷/陈博豪/张樟/邓郁立,爱情,中国大陆,汉语普通话,2019-03-02(中国大陆),86分钟,独家记忆之相信爱,
再见十八班,禹岚馨,禹岚馨/李雨洁,柯焱曦/熊婧文/秦海,剧情,中国大陆,汉语普通话,2018-03-07(中国大陆),102分钟,"Tous,Fromus/再见18班",tt7861446
睡沙发的人,龙飞,黄佳,刘霖/邱玲/袁忠远/董云飞/万文隽,剧情/喜剧/家庭,中国大陆,汉语普通话,2017-06-21(上海电影节),80分钟,CouchBoy,tt5966238
人面鱼：红衣小女孩外传,庄绚维,简士耕,郑人硕/徐若瑄/吴至璿/张书伟/龙劭华/高慧君/陈少卉/辛佳颖,恐怖,台湾,汉语普通话,2018-11-12(金马影展)/2018-11-23(台湾),114分钟,红衣小女孩3/TheDevilFish,tt9283056
新大头儿子和小头爸爸3：俄罗斯奇遇记,何澄,吴楠/卞智洪,刘纯燕/董浩/鞠萍/陈苏/耿晨晨/周志强/黄炜,动画/家庭/儿童/冒险,中国大陆,汉语普通话,2018-07-06(中国大陆),80分钟,新大头儿子和小头爸爸3/NewHappyDadandSon3:AdventureinRussia,
阿浪的远方,宋媚,红心,周子龙,喜剧,中国大陆,汉语普通话,2018-10-16(中国大陆),90分钟,,
猫与桃花源,王微,王微,李宇峰/杨砚铎/周华健/张喆/陈霖生,动画/家庭/冒险,中国大陆,汉语普通话,2018-04-05(中国大陆),105分钟,CatsandPeachtopia,tt7886614
我是马布里,杨子,杨子,斯蒂芬·马布里/吴尊/何冰/郑秀妍/王庆祥/巴朗·戴维斯/洛雷塔·迪瓦恩/弗兰基·费森/余皑磊/锦荣/高以翔/王阳明/阿伦·艾弗森/高云翔,剧情/运动,中国大陆/美国,汉语普通话/英语,2017-08-04(中国大陆)/2017-06-18(上海电影节),107分钟,纽约人在北京/MyOtherHome,tt4662708
栋笃特工,张家杰,李思臻/吴礼贤/刘彦如/梁诗然,黄子华/佘诗曼/狼森/郑丹瑞/谭咏麟/郑中基/郑秀文/苏丽珊/张建声/蔡少芬/张国强/邓月平/林雪/郑诗君/吴君如/邓兆尊/苑琼丹/詹瑞文/张继聪/杨千嬅,喜剧,香港/中国大陆,粤语,2018-02-15(香港),99分钟,特工陈先生/AgentMr.Chan,tt7759626
小镇车神之五菱漂移,王冠迪,王冠迪,柯达/蒋毓玮/庞勇/曹天恺,,中国大陆,汉语普通话,2019-04-12(中国大陆),75分钟,,
幸福路上,宋欣颖,宋欣颖,桂纶镁/魏德圣/陈博正/廖慧珍,动画,台湾,汉语普通话/英语/闽南语,2017-10-15(釜山电影节)/2018-01-05(台湾),111分钟,幸福路上动画电影版/OnHappinessRoad,tt7543904
为你写诗,吴克群,吴克群,吴克群/周依然/周键铭/苏士为/仇佩佩/刘晨霞/颜如晶/张本煜/潘粤明/林美秀,喜剧/爱情/奇幻,中国大陆,汉语普通话,2018-10-26(中国大陆),105分钟,酸菜泡菜配/CrazyLittleThing,
粽邪,廖士涵,马自明,夏于乔/邹承恩/陈博正,剧情/惊悚/恐怖,台湾,汉语普通话,2018-08-31(台湾),106分钟,TheRopeCurse,tt9174800
豆福传,邹燚,司文/郭彥君/王昊然/黄锟,陈佩斯/李立群/季冠霖/付博文,动画,中国大陆,汉语普通话,2017-07-28(中国大陆),85分钟,吃饭睡觉打豆豆大电影/豆仙/Tofu,tt7320156
美容针,黄美娜,黄美娜,闫妮/杜天皓/宋伊人/赵毅新/张亦驰/宗晓军,喜剧/爱情,中国大陆,汉语普通话,2017-05-19(中国大陆),97分钟,SpecialEncounter,
血战湘江,陈力,柳建伟/项小米/白铁军,王霙/徐箭/董勇/孙维民/保剑锋/耿乐/张一山/王大治/侯天来/刘之冰/马晓伟/陈创/袁满/江南/王韦智/陶灏景,历史/战争,中国大陆,汉语普通话,2017-06-30(中国大陆)/2017-06-21(上海电影节),118分钟,第四道封锁线/BattleofXiangjiangRiver,tt7735492
独家记忆番外之再见爱,刘畅,陈潇骁/贺牧君,张樟/邓郁立/方文强/叶子诚/李欢/张超/李婷婷/陈博豪/孙嘉灵/李九霄/龚锐,爱情,中国大陆,汉语普通话,2019-03-02(中国大陆),90分钟,独家记忆之再见爱,
阿唐奇遇,王微,王微,石磊/原泽宇/季冠霖/洪晃/米粒/芒莱/张磊/赵岭/严燕生/仁杰/任亚明/赵霁,动画/奇幻/冒险,中国大陆,汉语普通话,2017-07-21(中国大陆)/2017-06-17(上海电影节),98分钟,茶宠和小机器人/阿唐小来的奇幻之旅/TeaPets,tt6903084
西谎极落之太爆太子太空舱,吴汉邦/吴兆麟,向西村上春树/吴兆麟,周柏豪/张继聪/蔡瀚亿/林敏骢/林盛斌/雨侨/连诗雅/陈诗慧/庄思敏/周祉君/杜小乔/宋本中/徐浩昌/吴志雄/卢宛茵/郑丹瑞/卢觅雪/赵善恒/张学润,喜剧,香港/中国大陆,汉语普通话/粤语,2017-09-06(中国大陆)/2017-09-07(香港),100分钟,西谎极落/西谎极落：来自太空舱的你/西谎极落：太爆太子太空舱(港)/西谎极落：太爆．太子．太空舱(台)/TheSinkingCityFromtheSpaceCapsule,tt7375556
解码游戏,李海龙,苏亮/虞俏/李敏/刘迟,韩庚/凤小岳/李媛/山下智久/廖启智/迈克尔·帕帕约翰,喜剧/动作/犯罪,中国大陆/香港/美国,汉语普通话,2018-08-03(中国大陆),99分钟,解码者/Reborn,tt4902266
给19岁的我自己,黄朝亮,黄朝亮/汤琰,林柏宏/石安妮/王芊/何明翰/苑琼丹/兰昊宇/刘金,剧情/爱情,中国大陆/香港,汉语普通话,2018-05-29(中国大陆),98分钟,ToMy19-Year-Old,tt8734578
二次初恋,戴玮,桂东鸣/步晓峰/张晓乐/刘秋烨,朱茵/杜天皓/黄征/王志飞/王嘉宁/夏志远/邰智源/陈牧耶,喜剧/爱情/奇幻,中国大陆,汉语普通话,2017-08-31(中国大陆),98分钟,2次初恋/OnceAgain,tt7505208
黑暗迷宫,温河,温河/史新韬,聂远/葛天/杜奕衡/初俊辰/栾元晖/余薇薇/卢卓/程爽/陈震/戚蓝尹/郭家诺/常诚,悬疑/犯罪,中国大陆,汉语普通话,2018-10-31(中国大陆),97分钟,六度空间/EndlessLoop,
独家记忆番外之勇敢爱,刘畅,郎晓萌/袁漫潇,张超/李婷婷/陈博豪/孙嘉灵/李九霄/张樟/邓郁立,爱情,中国大陆,汉语普通话,2019-03-02(中国大陆),90分钟,独家记忆之勇敢爱,
第55届金马奖颁奖典礼‎,,,陶晶莹/李安/巩俐/谢盈萱/周迅/赵涛/曾美慧孜/孙俪/徐峥/邓超/段奕宏/邱泽/彭昱畅/胡歌/惠英红/涂们/桂纶镁/刘德华/刘嘉玲/张震/洪金宝/谢金燕/陈奕迅/苑琼丹/罗家英/黄信尧/莫文蔚/王力宏,真人秀,台湾,汉语普通话,2018-11-17(台湾),300分钟,,
逆流大叔,陈咏燊,陈咏燊,吴镇宇/潘灿良/黄德斌/胡子彤/胡定欣/骆振伟/余香凝/庄思敏/岑珈其/黄天颐/柳俊江/梁天尺/龙文康/李赏/吴凤鸣,剧情,香港,粤语,2019(中国大陆)/2018-08-02(香港),90分钟,万水千山纵横/MenontheDragon,tt7767874
黄子华栋笃笑之金盘𠺘口,黄子华,黄子华,黄子华,喜剧,香港,粤语,2018-07-06(香港),160分钟,,
缉妖法海传,胡国瀚,汪润泽,黄蓉/白宇/姜震昊/霹雳爷们儿/乔曦/吴宥萱/张子骞/童伟,剧情/动作,中国大陆,汉语普通话,2018-07-28(中国大陆),95分钟,法海传,
那年1987,余斌,余斌,吴永淦/张月,剧情/爱情,中国大陆,汉语普通话/粤语,2018-08-30(中国大陆),120分钟,TheYear1987,tt9060288
六人晚餐,李远,梅峰/张巳阳,窦骁/张钧甯/邬君梅/吴刚/赵立新/俞灏明/尹馨梓/姜尘/崔文璐/陈欢/胡晴云/陈威旭/郝宣凯/李雨诺,剧情/爱情,中国大陆,汉语普通话,2017-06-16(中国大陆),100分钟,YouthDinner,
海上浮城,阎羽茜,阎羽茜,邬君梅/杨皓宇/李梦/李淳/蔡纲/大卫·里达尔/莎姬·贝兹,剧情,中国大陆/美国/香港,汉语普通话/英语,2019-01-25(中国大陆)/2018-01-19(圣丹斯电影节),130分钟,DeadPigs,tt7476810
齐天大圣·万妖之城,项秋良/项河生,项秋良/项河生,陈浩民/林子聪/范梦/赵东昊/王洪千/李佳颖/骆应钧/李平安,奇幻/冒险/古装,中国大陆,汉语普通话,2018-03-02(中国大陆),90分钟,齐天大圣万妖之城,tt9726522
让我怎么相信你,梁青儿/梁小凉,梁青儿/梁小凉,梁天/安乙荞/文松/闫妮/关婷娜/叶萌/谢梦华,剧情/喜剧,中国大陆,汉语普通话,2018-09-14(中国大陆)/2018-06-20(上海电影节),88分钟,实在舍不得/GoodLuckDad,
范保德,萧雅全,萧雅全,黄仲昆/庄凯勋/傅孟柏/王秀峰/吕雪凤/温贞菱,剧情,台湾,汉语普通话/闽南语,2018-01-29(鹿特丹电影节)/2018-08-17(台湾),115分钟,FathertoSon,tt7955554
差等生乔曦,李克龙,李克龙,林昕宜/李立北/来喜/白凯南/黑妹/廖蔚蔚/杨丽晓/那威/张婉儿/李潇/张垚/房琪,剧情/喜剧,中国大陆,汉语普通话,2019-01-20(中国大陆),104分钟,InferiorStudentQiaoXi,
红楼梦,吴星翔,刘枫棋/马逸腾,纪言恺/陈彦名/吕金象/陈彦廷/林冠宇/利晴天/蔡力允/刘雨凯/荣忠豪/唐緰/陈信力/谢理任/蔡明修/高盟杰/陈睿纁/柳广辉/张嘉方/宋亚伦/刘明动/王岳丰/安伟/鲍奕安/江盛祺,情色/同性,台湾,汉语普通话,2018-07-28(休士顿酷儿影展)/2018-10-19(台湾),103分钟,同志版红楼梦/TheStoryoftheStone,tt7866702
不期而遇,陈卓,右耳/陈卓,张雨绮/张亮/王少雍/冷中易,喜剧/爱情,中国大陆/美国,汉语普通话,2017-05-19(中国大陆),94分钟,ComeAcrossLove,tt7074258
再见路星河,袁菲,袁菲/姜淳子/陈潇骁/陆洋,王栎鑫/张鑫/李澈/左立/谭松韵/余芷慧/丁溪鹤,剧情/爱情/音乐,中国大陆,汉语普通话,2017-12-25(中国大陆),95分钟,喧哗至上/NiceMeet,
阿凡提之奇缘历险,刘炜,刘炜/王长亮/王远超/七格,胡谦/李晔/蒋可/李扬/游军/王衡/王燕华/周南飞/瞿巍/严丽祯/黄晨,喜剧/动画,中国大陆,汉语普通话,2018-10-01(中国大陆),85分钟,阿凡提/TheAdventureofAfanti,
狐妖小红娘剧场版：千颜,王昕,小新,乔诗语/杨天翔/刘校妤,剧情/爱情/奇幻,中国大陆,汉语普通话,2017-07-28(中国大陆),157分钟,千颜总集篇我只要你能获得幸福,
郊区的鸟,仇晟,仇晟,黄璐/李淳/龚子涵,剧情,中国大陆,汉语普通话,2019(中国大陆)/2018-07-24(FIRST青年影展),118分钟/113分钟(中国大陆),SuburbanBirds,tt8747304
花悸,黄璜,那由她,谢治勋/王歆霆/张杨智子,爱情/科幻/惊悚,中国大陆,汉语普通话,2018-01-26(中国大陆),75分钟,TheRevengeOfPlant,
狄仁杰之幽冥道,黄河,林珍钊,杨恭如/罗立群/何文辉/李若希/黄一飞,剧情/动作/悬疑/古装,中国大陆,汉语普通话,2018-10-02(中国大陆),97分钟,,
我是好人,邢键钧,邢键钧,贾景晖/刘南/杨壹童/邢瀚卿/王冠淇/李沐泽,喜剧/犯罪,中国大陆,汉语普通话,2018-01-14(中国大陆),90分钟,,
留夏,张海峰,张海峰,张翰祥/张子乐,剧情/儿童,中国大陆,汉语普通话,2017-11-21(中国大陆),90分钟,,
大耳朵图图之美食狂想曲,速达,,潘延/范楚绒/胡谦/王衡/李晔/王肖兵/吴磊/蒋可/李心仪/蒋孙丞薇/游军/周南飞/王晓彤/严丽祯/曹可凡/金炜,喜剧/动画/冒险,中国大陆,汉语普通话,2017-07-28(中国大陆)/2018-06-01(中国大陆重映),91分钟,大耳朵图图电影版/大耳朵图图：美食狂想曲,
小狗奶瓶,彭力,彭力,奶瓶/康潇诺/高婷婷/陈一榕/魏子涵/亓小飞,家庭/儿童,中国大陆,汉语普通话,2018-02-02(中国大陆)/2018-05-28(中国大陆区域重映),91分钟/92分钟(重映版),FindMyWayHome,
李保国,赵琦,曲士飞,林永健/颜丹晨/尤勇/侯天来/吴军/高明/何政军/舒耀瑄/刘芳/李林蔚/戚云鹏/任铭松/李晓强/王匡/孙思翰/施大生/巍子/许文广/范俊良/周正启/晁振轩,剧情/传记,中国大陆,汉语普通话,2018-08-08(中国大陆)/2018-07-25(河北省),100分钟,TheTasteofApple,
恐龙王,施雅雅,,吕佩玉/王衡/孙晔/穆雪婷/徐思琦/吕梦瑶/李郝瑞/王博/李正翔/苏鑫/许棕哲/拜跃,喜剧/动画/冒险,中国大陆,汉语普通话,2018-11-10(中国大陆),95分钟,DinoKing,
大汉十三将之血战疏勒城,回宇,宋争/三尺/李柔,谢苗/陈梦希/热依娜/李帛轩/容尔甲/苑航铭/叶品峰/谢恺宇/徐子奇/龙杨杨,历史,中国大陆,汉语普通话,2019-02-15(中国大陆),85分钟,HanDynastyThirteenGeneral,
喵星人,陈木胜,陈木胜,古天乐/马丽/刘楚恬/黄星羱/阮兆祥/卫诗雅/蔡一智/蔡一杰,喜剧/儿童/奇幻,香港,汉语普通话/粤语,2017-07-14(中国大陆),109分钟,喵/Meow,tt7070496
狂徒,洪子烜,黄建铭/洪子烜,吴慷仁/林哲熹/李千那/谢欣颖/李洺中/高捷/施名帅,剧情,台湾,汉语普通话,2018-10-26(台湾),105分钟,TheScoundrels,tt9081774
羞答答的铁男,至尊玉/王泽丰,至尊玉,柯达/郭诗佳/意辰/毛溪/毕雪/刘禹欣/海扬/张本煜/于白水/赵灵/苗月研/孙国帅/至尊玉/曹慕渊/潘红岑,喜剧,中国大陆,汉语普通话,2019-01-20(中国大陆),90分钟,钢铁直男大闹女儿国/Iron-shyMan,
蓝天白云,张经纬,张经纬,邓丽欣/梁雍婷/李任燊/宝佩如,剧情,香港,粤语,2017-10-15(釜山电影节)/2018-01-18(香港),86分钟,OPUS1/SomewhereBeyondTheMist,tt7757028
破梦游戏,韩琰,陈绿/韩琰,陈都灵/宋威龙/张宥浩/盖玥希/曹曦文/高圣远/金世佳/吕绍聪/佟大为/苏芒/彭冠英,动作/冒险,中国大陆,汉语普通话,2018-11-09(中国大陆),104分钟,破梦游戏之不醒城/DreamBreaker,tt6223976
怪兽,戴金垸,戴金垸/唐彬彬,杨苏/郑铭/韩彦博/卢野/陈三木/肖龙,科幻/悬疑,中国大陆,汉语普通话,2018-09-19(中国大陆),86分钟,,
美食大冒险之英雄烩,孙海鹏,孙海鹏/林惊雷/马华,杨光普照/孟宇/张喆/郭政建,动作/动画/冒险,中国大陆,汉语普通话,2018-08-17(中国大陆),98分钟,美食大冒险/Kungfood,tt8769226
星溪的三次奇遇,竹原青,竹原青,许芳铱/帕斯卡尔·格雷戈里/黄若熙,剧情/奇幻/冒险,中国大陆/马来西亚,汉语普通话/英语,2018-09-06(威尼斯电影节),100分钟,ThreeAdventuresofBrooke,tt8757162
那一场呼啸而过的青春,韩天,焦婷婷,卜冠今/刘畅/李梦/黄觉/曲哲明/李正彦琦,剧情/爱情,中国大陆,汉语普通话,2017-10-05(中国大陆),110分钟,呼啸青春/那一场呼啸而过的青春电影版/OnlytheWindKnows,
四大名捕之入梦妖灵,项秋良/项河生,方岚/玄晴/付火,陈子由/刘林城/康宁,动作/悬疑/武侠,中国大陆,汉语普通话,2018-11-08(中国大陆),77分钟,上影版四大名捕,
中国推销员,檀冰,檀冰,李东学/安妮克·阿斯克渥德/迈克·泰森/李艾/史蒂文·席格/王自健/克罗维斯·弗昂/艾瑞克·艾伯纳尼,剧情/动作/战争,中国大陆,汉语普通话/英语,2017-06-16(中国大陆)/2019-01-09(中国大陆重映),110分钟,ChinaSalesman,tt6015706
狄仁杰之蚩尤血藤,蓝志伟,苏悦年,杜奕衡/文卓/花钰杰/舒杨,动作/悬疑/古装,中国大陆,汉语普通话,2018-10-16(中国大陆),102分钟,,
兄弟班,陈友,陈友/彭美凤/周汶儒/召南,陈家乐/于湉/王梓轩/吴鹤谦/林耀声/邓加乐/任达华/金燕玲/惠英红/廖启智/谭咏麟/钟镇涛/钱小豪/陈友/彭健新/叶智强,剧情/喜剧,香港/中国大陆,粤语/汉语普通话,2018-07-20(中国大陆)/2018-07-19(香港),100分钟,HouseofTheRisingSons,tt8638638
笔仙大战贞子2,黄河,黄河,奚美丽/云翔/朱娅/王宇凝/林奕婧,惊悚/恐怖,中国大陆,汉语普通话,2017-11-17(中国大陆),91分钟,,
很高兴遇见·你,李杰,李杰,凌正辉/庞璐佳/林路迪/张逗逗,爱情,中国大陆,汉语普通话/英语,2019-01-11(中国大陆)/2018-09-04(长春电影节),92分钟,我的第二次初恋/OnlyLoveCanDoThistoMe,
旺扎的雨靴,拉华加,拉华加,周拉多杰,剧情/儿童,中国大陆,藏语,2018-02-21(柏林电影节),90分钟,Wangdrak'sRainBoots,tt7961082
金城档案,高力强,崔民,范志博/温升豪/何麟/郭凯敏,剧情,中国大陆,汉语普通话,2017-10-30(中国大陆),107分钟,,
幸福城市,何蔚庭,何蔚庭,李鸿其/黄璐/丁宁/张国柱/谢章颖/石锦航/路易丝·格林贝格/尹馨/高捷,剧情/科幻/犯罪,台湾/中国大陆/美国/法国,汉语普通话,2018-09-08(多伦多电影节)/2018-10-26(台湾),107分钟,CitiesofLastThings,tt4397342
四大名捕之食人梦界,项秋良/项河生,方岚/玄晴/付火,陈子由/刘林城/康宁,动作/奇幻/武侠,中国大陆,汉语普通话,2019-01-04(中国大陆),69分钟,TheFour,
只有大海知道,崔永徽​​,崔永徽​​,黄尚禾/钟家骏/李凤英/張靈,剧情/歌舞/家庭/儿童,台湾,汉语普通话,2018-06-15(台湾),96分钟,LongTimeNoSea,tt7475882
德云社丁酉年封箱庆典2018,,,郭德纲/于谦/高峰/岳云鹏/孙越/张云雷/阎鹤祥/郭麒麟/张鹤伦/朱云峰/孟鹤堂/栾云平/李云天/王昊悦/王少立/朱鹤松/陶云圣/李云杰/冯照洋/曹鹤阳,,中国大陆,汉语普通话,2018-02-08(中国大陆),300分钟,,
天才J之致命推理,曾庆杰,,陈思宇/王子清/小夕,,中国大陆,汉语普通话,2018-08-24(中国大陆),90分钟,,
天才J之第二个J,曾庆杰,,陈思宇/王子清/小夕,,中国大陆,汉语普通话,2018-08-22(中国大陆),90分钟,,
求求你爱上我,董春泽,董春泽/王圣/卢思佚/江光煜,姜涛/钱冬旎/骏声/智泓/傅亨/尚茜/高嘉隆,剧情/喜剧/爱情,中国大陆,汉语普通话,2018-04-20(中国大陆),104分钟,Sasha,
切小金家的旅馆,林冠慧,林冠慧,张庭瑚/洪言翔/林鹤轩/郭书瑶/罗家英/朱咪咪,喜剧/恐怖,台湾,汉语普通话,2018-07-06(台湾),109分钟,切小金的旅馆/SecretsintheHotSpring,tt8587122
兴风作浪,李春啸,关亮,宋晓峰/关婷娜/蒋依杉/王小虎/王洪祥/宋小宝/文松,喜剧/爱情,中国大陆,汉语普通话,2019-01-11(中国大陆),85分钟,TroubleMakers,
杀瓜,高则豪,高则豪,董勇/刘桦/胡明/李煜/曹曦文,剧情,中国大陆,汉语普通话,2017-07-22(FIRST青年影展),88分钟,ToKillaWatermelon,tt6392362
特别追踪,王启蘅,田水泉,周浩东/牛宝军/李宜儒/于心妍,犯罪,中国大陆,汉语普通话,2018-09-19(中国大陆),,TracingTheShadow,
空手道,杜汶泽,杜汶泽/李敏,邓丽欣/杜汶泽/仓田保昭/欧锦棠/陈静/柳俊江/卢觅雪/周志辉/司徒慧焯/陈淑庄/向柏荣/姜伟忠/梁柏坚/杨柳青/何慈茵/曾淑雅/蔡嘉燕/陈钰芸/刘皓岚/简志德/沙马信,剧情/运动,香港,粤语,2017-11-01(香港亚洲电影节),87分钟,TheEmptyHands,tt7599050
的士诡谈,韩彦博/裴魁山/刘淌/赵强,韩彦博,卢野/陈玺旭/周觅/裴魁山/严坤,喜剧/悬疑/恐怖,中国大陆,汉语普通话,2018-01-02(中国大陆),,,
最后的日出,任文,任文/梅衍康/宇敏/李昳青,张珏/张苒,科幻,中国大陆,汉语普通话,2019-02-22(中国大陆),104分钟,LastSunrise,tt8922832
你不是一个人,钟青,钟青,石承镐/何紫妍/南苗,爱情/奇幻,中国大陆,汉语普通话,2019-03-29(中国大陆),72分钟,,
伪婚男女,周美玲,周美玲/欧阳瑶,唐振刚/周厚安/李京恬/程茉/王琄,剧情/同性,台湾,汉语普通话,2017-07-01(台湾-Vidol频道),129分钟,还是一家人,tt7997600
阿莉芙,王育麟,王育麟/徐华谦/花柏容/陈慧玲/朱丽安娜·许,舞炯恩·加以法利得/赵逸岚/吴朋奉/陈竹昇/郑人硕/胡德夫,剧情/同性,台湾,汉语普通话,2017-10-26(东京电影节)/2017-10-27(台湾),97分钟,"Alifu,thePrince/ss",tt7491398
滚动的钢蛋,李春啸,李春啸/何瑶,李春啸/陈旭/李易祥/韩三明/李兰/陈勇/贾乐善/江辉/张郎/何达/王江华/徐本一/许婉/李丹翼/陈政阳/谢潇潇/大春/刘美瞳/贾冰冰/张培方/李潇/宋培/阿龙/董博文/马丁/蔡立志/董建忠,喜剧,中国大陆,汉语普通话,2019-02-17(中国大陆),77分钟,RollingSteelEggs,
大乐师．为爱配乐,冯志强,冯志强,郑中基/颜卓灵/周秀娜/姜皓文/白只/蔡洁/符龙飞/卢惠光/卢海鹏/何华超/周祉君/蒙为亮/艾威/徐佳琦/陈炳铨/廖殷曼/马溱禧/关嘉敏/冯志强,剧情/爱情/音乐,香港/中国大陆,粤语,2017-12-07(香港首映)/2018-03-01(香港),96分钟,ConcertooftheBully,tt7762772
未来机器城,安恪温/龙子乔,郝雨/苏子缙/sasa/安恪温/龙子乔/王尼玛/瑞安·W·史密斯,韩莹棣/郑海音/冯远征/石班瑜/涂松岩/杨婷/查琳·易/约翰·卡拉辛斯基/杰森·苏戴奇斯/大卫·克罗斯/迈克尔·佩纳/吴恬敏/杰特·尤尔根斯米尔/安娜·阿卡娜,科幻/动画/冒险,中国大陆/加拿大,英语/汉语普通话,2019(中国大陆)/2018-09-07(美国),90分钟,新世代小英雄(台/港)/次世代伙伴(新)/暴走吧！失忆超人/NextGen,tt7133686
海带,阚若涵,陆子轩,邓飞/刘飏,喜剧/科幻,中国大陆,汉语普通话,2017-10-10(中国大陆),94分钟,TheCrazyKelp,tt7565896
吻隐者,李燕宁,李燕宁,谭卓/李至正/孙亦沐,剧情/爱情,中国大陆,汉语普通话/英语,2018-09-07(中国大陆),108分钟,吻瘾者/TheKissAddict,
胡杨的夏天,朱时茂,张园,朱一龙/姜瑞佳/张文婷/马也/徐光宇/杨大鹏/范晋嘉/王思懿/祝延平/陈佩斯/海哈金喜/潘长江/刘亚津,喜剧/爱情,中国大陆,汉语普通话,2017-10-20(中国大陆),90分钟,爱慕之旅/YangAndHisSummer,
